session_id,player_id,session_date,session_duration_minutes,level_reached,events_completed,purchase_amount
1591,105,2024-01-19,46,5,3,0.0
1592,106,2024-01-05,58,2,3,0.0
1593,106,2024-01-05,34,3,1,0.0
1594,107,2024-01-05,52,2,4,0.0
1595,107,2024-01-06,34,3,4,0.0
1596,107,2024-01-07,23,4,2,0.0
1597,107,2024-01-08,37,5,2,0.0
1598,107,2024-01-08,41,6,7,0.0
1599,107,2024-01-09,29,6,3,0.0
1600,107,2024-01-09,55,6,7,0.0
1601,107,2024-01-10,35,6,7,0.0
1602,107,2024-01-11,57,7,4,0.0
1603,107,2024-01-11,22,8,3,0.0
1604,107,2024-01-12,27,8,1,0.0
1605,107,2024-01-12,19,8,1,0.0
1606,107,2024-01-13,21,9,1,0.0
1607,107,2024-01-14,20,9,6,0.0
1608,107,2024-01-15,35,9,5,0.0
1609,107,2024-01-16,53,9,0,0.0
1610,107,2024-01-17,52,9,6,0.0
1611,107,2024-01-18,28,10,6,0.0
1612,107,2024-01-18,37,10,2,0.0
1613,108,2024-01-02,58,1,6,0.0
1614,108,2024-01-02,49,2,6,0.0
1615,108,2024-01-03,63,3,2,0.0
1616,108,2024-01-03,69,3,5,36.78
1617,108,2024-01-04,35,3,0,0.0
1618,109,2024-01-07,32,2,4,0.0
1619,109,2024-01-08,27,3,0,0.0
1620,109,2024-01-09,48,4,4,0.0
1621,110,2024-01-05,51,2,7,0.0
1622,110,2024-01-06,36,3,0,0.0
1623,110,2024-01-06,54,4,4,0.0
1624,110,2024-01-07,49,5,4,0.0
1625,110,2024-01-07,58,5,6,0.0
1626,111,2024-01-02,50,2,0,0.0
1627,111,2024-01-02,15,2,5,0.0
1628,111,2024-01-03,84,3,6,0.0
1629,111,2024-01-04,33,4,3,0.0
1630,112,2024-01-01,34,2,3,0.0
1631,112,2024-01-01,52,3,7,0.0
1632,112,2024-01-02,38,3,2,0.0
1633,112,2024-01-02,34,3,2,0.0
1634,112,2024-01-03,10,4,0,0.0
1635,112,2024-01-04,25,5,6,0.0
1636,112,2024-01-04,27,6,4,0.0
1637,112,2024-01-05,15,6,5,0.0
1638,112,2024-01-06,50,7,6,0.0
1639,112,2024-01-06,40,8,5,0.0
1640,112,2024-01-07,27,9,3,0.0
1641,113,2024-01-04,18,2,1,0.0
1642,113,2024-01-04,13,3,6,0.0
1643,113,2024-01-05,14,4,3,0.0
1644,113,2024-01-06,27,4,4,0.0
1645,114,2024-01-04,50,1,7,0.0
1646,114,2024-01-05,55,2,5,0.0
1647,114,2024-01-06,20,3,4,0.0
1648,114,2024-01-07,22,4,4,0.0
1649,114,2024-01-07,21,5,3,0.0
1650,114,2024-01-08,18,5,1,0.0
1651,114,2024-01-08,32,6,7,0.0
1652,114,2024-01-09,30,6,5,0.0
1653,114,2024-01-10,14,6,0,0.0
1654,114,2024-01-10,40,6,3,0.0
1655,114,2024-01-11,26,7,0,0.0
1656,114,2024-01-12,48,7,6,0.0
1657,114,2024-01-13,12,8,1,0.0
1658,114,2024-01-13,20,8,7,0.0
1659,114,2024-01-14,28,9,3,0.0
1660,114,2024-01-15,56,9,7,0.0
1661,114,2024-01-16,50,10,0,0.0
1662,114,2024-01-16,53,10,6,0.0
1663,114,2024-01-17,58,10,3,0.0
1664,114,2024-01-17,16,11,0,0.0
1665,114,2024-01-18,25,11,7,0.0
1666,114,2024-01-19,17,12,7,0.0
1667,114,2024-01-20,28,12,6,0.0
1668,114,2024-01-20,54,12,2,0.0
1669,114,2024-01-21,43,13,5,0.0
1670,114,2024-01-21,33,14,5,0.0
1671,114,2024-01-22,34,15,5,0.0
1672,114,2024-01-23,20,15,2,0.0
1673,114,2024-01-23,43,16,2,0.0
1674,114,2024-01-24,23,16,7,0.0
1675,114,2024-01-24,30,16,6,0.0
1676,114,2024-01-25,17,16,7,0.0
1677,114,2024-01-25,41,16,6,0.0
1678,114,2024-01-26,54,16,6,0.0
1679,114,2024-01-27,13,16,2,0.0
1680,114,2024-01-27,54,17,2,0.0
1681,114,2024-01-28,36,18,6,0.0
1682,114,2024-01-29,32,19,2,0.0
1683,114,2024-01-29,51,19,1,0.0
1684,114,2024-01-30,45,19,2,0.0
1685,114,2024-01-31,26,19,4,0.0
1686,114,2024-02-01,41,19,6,0.0
1687,114,2024-02-01,44,19,6,0.0
1688,114,2024-02-02,40,20,3,0.0
1689,114,2024-02-02,33,20,3,0.0
1690,115,2024-01-04,24,1,6,0.0
1691,116,2024-01-05,56,1,1,0.0
1692,116,2024-01-05,33,1,4,0.0
1693,116,2024-01-06,39,1,4,0.0
1694,116,2024-01-06,10,2,6,0.0
1695,116,2024-01-07,23,3,1,0.0
1696,116,2024-01-07,27,4,4,0.0
1697,116,2024-01-08,40,5,0,0.0
1698,116,2024-01-09,23,5,7,0.0
1699,116,2024-01-09,36,5,5,0.0
1700,116,2024-01-10,26,5,4,0.0
1701,116,2024-01-10,23,5,0,0.0
1702,116,2024-01-11,39,5,4,0.0
1703,116,2024-01-11,29,5,4,0.0
1704,116,2024-01-12,31,5,2,0.0
1705,116,2024-01-13,25,5,1,0.0
1706,116,2024-01-14,58,5,2,0.0
1707,116,2024-01-14,26,5,7,0.0
1708,116,2024-01-15,11,5,3,0.0
1709,116,2024-01-15,30,5,6,0.0
1710,116,2024-01-16,39,5,5,0.0
1711,116,2024-01-16,26,5,6,0.0
1712,116,2024-01-17,14,5,4,0.0
1713,116,2024-01-18,25,5,2,0.0
1714,116,2024-01-18,50,5,4,0.0
1715,116,2024-01-19,18,5,4,0.0
1716,116,2024-01-19,51,5,0,0.0
1717,116,2024-01-20,18,5,2,0.0
1718,116,2024-01-20,45,5,5,0.0
1719,116,2024-01-21,31,5,5,0.0
1720,116,2024-01-21,43,5,6,0.0
1721,116,2024-01-22,47,5,2,0.0
1722,116,2024-01-23,42,5,1,0.0
1723,116,2024-01-23,16,5,0,0.0
1724,116,2024-01-24,42,5,0,0.0
1725,116,2024-01-25,13,5,3,0.0
1726,116,2024-01-25,27,5,2,0.0
1727,116,2024-01-26,41,5,0,0.0
1728,116,2024-01-27,51,5,0,0.0
1729,116,2024-01-27,45,5,3,0.0
1730,116,2024-01-28,25,5,1,0.0
1731,116,2024-01-28,32,5,1,0.0
1732,116,2024-01-29,33,5,7,0.0
1733,116,2024-01-29,58,5,4,0.0
1734,116,2024-01-30,27,5,5,0.0
1735,116,2024-01-30,22,5,0,0.0
1736,116,2024-01-31,52,5,6,0.0
1737,116,2024-02-01,51,5,0,0.0
1738,116,2024-02-02,27,5,6,0.0
1739,116,2024-02-03,39,5,1,0.0
1740,116,2024-02-03,43,5,1,0.0
1741,117,2024-01-01,49,2,1,0.0
1742,118,2024-01-05,38,1,5,0.0
1743,118,2024-01-06,56,2,2,0.0
1744,118,2024-01-07,15,3,7,0.0
1745,118,2024-01-07,36,4,0,0.0
1746,118,2024-01-08,58,5,7,0.0
1747,118,2024-01-08,56,6,5,0.0
1748,118,2024-01-09,44,7,4,0.0
1749,118,2024-01-10,20,7,4,0.0
1750,118,2024-01-10,50,7,0,0.0
1751,118,2024-01-11,39,8,6,0.0
1752,119,2024-01-07,55,1,2,0.0
1753,119,2024-01-08,28,2,1,0.0
1754,119,2024-01-08,44,2,0,0.0
1755,119,2024-01-09,30,3,4,0.0
1756,119,2024-01-09,10,3,2,0.0
1757,119,2024-01-10,25,4,4,0.0
1758,119,2024-01-11,49,5,3,0.0
1759,119,2024-01-11,10,5,7,0.0
1760,119,2024-01-12,26,5,6,0.0
1761,119,2024-01-13,53,6,3,0.0
1762,119,2024-01-14,43,7,3,0.0
1763,119,2024-01-15,23,7,7,0.0
1764,119,2024-01-15,28,7,1,0.0
1765,119,2024-01-16,26,7,5,0.0
1766,119,2024-01-17,41,7,0,0.0
1767,119,2024-01-17,56,7,5,0.0
1768,119,2024-01-18,27,8,0,0.0
1769,119,2024-01-19,32,9,6,0.0
1770,119,2024-01-20,53,9,0,0.0
1771,119,2024-01-21,45,10,7,0.0
1772,119,2024-01-22,14,10,4,0.0
1773,119,2024-01-23,42,10,7,0.0
1774,119,2024-01-23,32,10,5,0.0
1775,119,2024-01-24,25,10,5,0.0
1776,119,2024-01-25,35,10,2,0.0
1777,119,2024-01-26,12,10,6,0.0
1778,119,2024-01-27,43,10,0,0.0
1779,119,2024-01-28,50,10,6,0.0
1780,119,2024-01-29,12,10,1,0.0
1781,119,2024-01-30,40,10,1,0.0
1782,119,2024-01-30,52,10,6,0.0
1783,119,2024-01-31,10,10,4,0.0
1784,119,2024-02-01,41,10,5,0.0
1785,119,2024-02-01,48,10,1,0.0
1786,119,2024-02-02,35,10,1,0.0
1787,119,2024-02-03,45,10,4,0.0
1788,119,2024-02-03,26,10,0,0.0
1789,119,2024-02-04,56,10,1,0.0
1790,119,2024-02-04,21,10,7,0.0
1791,119,2024-02-05,50,10,7,0.0
1792,119,2024-02-05,24,10,5,0.0
1793,120,2024-01-05,11,2,1,0.0
1794,120,2024-01-05,16,3,0,0.0
1795,120,2024-01-06,31,4,1,0.0
1796,120,2024-01-07,20,5,4,0.0
1797,120,2024-01-08,52,5,4,0.0
1798,120,2024-01-08,47,5,0,0.0
1799,120,2024-01-09,33,5,7,0.0
1800,120,2024-01-10,42,5,0,0.0
1801,120,2024-01-10,33,5,4,0.0
1802,120,2024-01-11,11,5,7,0.0
1803,120,2024-01-12,33,5,0,0.0
1804,120,2024-01-13,26,5,0,0.0
1805,120,2024-01-13,59,5,7,0.0
1806,120,2024-01-14,49,5,1,0.0
1807,120,2024-01-14,20,5,4,0.0
1808,120,2024-01-15,27,5,6,0.0
1809,120,2024-01-16,33,5,1,0.0
1810,120,2024-01-17,26,5,1,0.0
1811,120,2024-01-18,57,5,3,0.0
1812,120,2024-01-18,46,5,4,0.0
1813,120,2024-01-19,26,5,0,0.0
1814,120,2024-01-19,23,5,0,0.0
1815,120,2024-01-20,40,5,3,0.0
1816,120,2024-01-21,29,5,7,0.0
1817,120,2024-01-21,56,5,2,0.0
1818,120,2024-01-22,18,5,4,0.0
1819,120,2024-01-22,24,5,2,0.0
1820,120,2024-01-23,37,5,4,0.0
1821,120,2024-01-24,28,5,1,0.0
1822,120,2024-01-25,35,5,0,0.0
1823,120,2024-01-25,35,5,1,0.0
1824,120,2024-01-26,37,5,0,0.0
1825,120,2024-01-26,27,5,7,0.0
1826,120,2024-01-27,12,5,1,0.0
1827,120,2024-01-28,51,5,2,0.0
1828,120,2024-01-29,53,5,0,0.0
1829,120,2024-01-30,58,5,7,0.0
1830,120,2024-01-30,12,5,2,0.0
1831,120,2024-01-31,35,5,2,0.0
1832,120,2024-02-01,45,5,4,0.0
1833,120,2024-02-01,16,5,5,0.0
1834,120,2024-02-02,45,5,7,0.0
1835,120,2024-02-02,33,5,4,0.0
1836,120,2024-02-03,10,5,0,0.0
1837,120,2024-02-03,34,5,1,0.0
1838,121,2024-01-01,37,2,3,0.0
1839,122,2024-01-01,23,2,1,0.0
1840,122,2024-01-01,54,3,2,0.0
1841,122,2024-01-02,13,3,2,0.0
1842,122,2024-01-02,11,4,5,0.0
1843,122,2024-01-03,21,4,0,0.0
1844,123,2024-01-07,30,2,3,0.0
1845,123,2024-01-07,49,3,0,0.0
1846,123,2024-01-08,24,4,0,0.0
1847,123,2024-01-09,57,5,3,0.0
1848,123,2024-01-09,29,5,2,0.0
1849,123,2024-01-10,21,5,7,0.0
1850,123,2024-01-11,23,6,1,0.0
1851,123,2024-01-11,53,6,5,0.0
1852,123,2024-01-12,45,7,3,0.0
1853,123,2024-01-13,39,8,7,0.0
1854,123,2024-01-13,16,8,2,0.0
1855,123,2024-01-14,29,8,2,0.0
1856,123,2024-01-14,46,8,2,0.0
1857,123,2024-01-15,20,9,2,0.0
1858,123,2024-01-16,14,9,4,0.0
1859,123,2024-01-16,18,9,4,0.0
1860,123,2024-01-17,26,9,7,0.0
1861,123,2024-01-17,30,9,5,0.0
1862,123,2024-01-18,51,9,2,0.0
1863,123,2024-01-18,23,10,1,0.0
1864,123,2024-01-19,47,10,3,0.0
1865,123,2024-01-19,55,10,1,0.0
1866,123,2024-01-20,19,10,1,0.0
1867,124,2024-01-01,21,2,1,0.0
1868,125,2024-01-01,27,1,1,0.0
1869,125,2024-01-01,21,1,1,0.0
1870,125,2024-01-02,17,2,2,0.0
1871,125,2024-01-02,21,3,7,0.0
1872,125,2024-01-03,20,4,3,0.0
1873,125,2024-01-03,19,4,7,0.0
1874,126,2024-01-04,57,2,4,0.0
1875,126,2024-01-04,31,3,1,0.0
1876,126,2024-01-05,48,3,6,0.0
1877,126,2024-01-05,16,4,1,0.0
1878,126,2024-01-06,47,5,3,0.0
1879,126,2024-01-06,31,5,3,0.0
1880,127,2024-01-07,47,2,7,48.65
1881,127,2024-01-08,66,3,2,0.0
1882,127,2024-01-08,27,4,7,42.04
1883,127,2024-01-09,36,5,1,0.0
1884,127,2024-01-09,41,5,0,0.0
1885,127,2024-01-10,32,5,5,3.58
1886,127,2024-01-11,40,5,4,22.46
1887,127,2024-01-12,27,5,3,20.27
1888,127,2024-01-12,44,5,4,0.0
1889,127,2024-01-13,27,5,7,0.0
1890,127,2024-01-13,81,5,1,18.97
1891,127,2024-01-14,61,5,1,0.0
1892,127,2024-01-15,45,5,4,0.0
1893,127,2024-01-15,49,5,1,0.0
1894,127,2024-01-16,28,5,2,0.0
1895,127,2024-01-17,89,5,7,0.0
1896,127,2024-01-17,43,5,0,24.8
1897,127,2024-01-18,14,5,2,4.13
1898,127,2024-01-18,38,5,7,0.0
1899,127,2024-01-19,67,5,3,0.0
1900,127,2024-01-20,84,5,1,0.0
1901,127,2024-01-20,86,5,3,0.0
1902,127,2024-01-21,16,5,7,0.0
1903,127,2024-01-21,85,5,3,29.5
1904,127,2024-01-22,41,5,2,27.33
1905,127,2024-01-23,61,5,4,0.0
1906,127,2024-01-23,59,5,7,0.0
1907,127,2024-01-24,16,5,7,0.0
1908,127,2024-01-25,24,5,0,38.07
1909,127,2024-01-26,20,5,4,0.0
1910,127,2024-01-26,46,5,4,0.0
1911,127,2024-01-27,49,5,2,0.0
1912,127,2024-01-27,25,5,6,0.0
1913,127,2024-01-28,89,5,1,0.0
1914,127,2024-01-28,34,5,7,19.72
1915,127,2024-01-29,18,5,5,0.0
1916,127,2024-01-29,63,5,2,0.0
1917,127,2024-01-30,86,5,4,0.0
1918,127,2024-01-31,67,5,1,0.0
1919,127,2024-01-31,47,5,0,0.0
1920,127,2024-02-01,65,5,4,0.0
1921,127,2024-02-02,60,5,0,0.0
1922,127,2024-02-02,24,5,4,0.0
1923,127,2024-02-03,63,5,3,0.0
1924,127,2024-02-04,13,5,7,0.0
1925,127,2024-02-04,45,5,3,0.0
1926,127,2024-02-05,45,5,0,0.0
1927,127,2024-02-05,70,5,2,0.0
1928,128,2024-01-03,23,2,0,0.0
1929,128,2024-01-04,54,3,3,0.0
1930,128,2024-01-05,25,4,4,0.0
1931,128,2024-01-05,43,5,6,0.0
1932,128,2024-01-06,35,5,0,0.0
1933,128,2024-01-06,57,5,2,0.0
1934,128,2024-01-07,33,5,2,0.0
1935,128,2024-01-08,51,5,5,0.0
1936,128,2024-01-08,48,5,1,0.0
1937,128,2024-01-09,47,5,6,0.0
1938,128,2024-01-10,13,5,0,0.0
1939,128,2024-01-10,18,5,3,0.0
1940,128,2024-01-11,32,5,1,0.0
1941,128,2024-01-12,33,5,7,0.0
1942,128,2024-01-13,40,5,6,0.0
1943,128,2024-01-14,56,5,7,0.0
1944,128,2024-01-15,52,5,1,0.0
1945,128,2024-01-15,33,5,0,0.0
1946,128,2024-01-16,35,5,7,0.0
1947,128,2024-01-16,56,5,4,0.0
1948,128,2024-01-17,36,5,3,0.0
1949,128,2024-01-18,39,5,3,0.0
1950,128,2024-01-18,39,5,3,0.0
1951,128,2024-01-19,31,5,0,0.0
1952,128,2024-01-20,59,5,0,0.0
1953,128,2024-01-20,59,5,6,0.0
1954,128,2024-01-21,58,5,3,0.0
1955,128,2024-01-21,30,5,7,0.0
1956,128,2024-01-22,40,5,3,0.0
1957,128,2024-01-22,40,5,1,0.0
1958,128,2024-01-23,29,5,6,0.0
1959,128,2024-01-24,37,5,7,0.0
1960,128,2024-01-25,30,5,6,0.0
1961,128,2024-01-26,59,5,4,0.0
1962,128,2024-01-27,28,5,5,0.0
1963,128,2024-01-28,27,5,5,0.0
1964,128,2024-01-29,45,5,3,0.0
1965,128,2024-01-29,29,5,3,0.0
1966,128,2024-01-30,54,5,3,0.0
1967,128,2024-01-31,53,5,4,0.0
1968,128,2024-02-01,43,5,1,0.0
1969,128,2024-02-01,14,5,6,0.0
1970,129,2024-01-03,19,2,2,0.0
1971,129,2024-01-04,30,3,3,0.0
1972,129,2024-01-04,58,4,4,0.0
1973,129,2024-01-05,30,5,0,0.0
1974,129,2024-01-05,14,6,5,0.0
1975,129,2024-01-06,49,6,6,0.0
1976,129,2024-01-07,45,6,4,0.0
1977,129,2024-01-08,42,6,2,0.0
1978,129,2024-01-08,58,6,3,0.0
1979,129,2024-01-09,40,6,0,0.0
1980,129,2024-01-09,16,7,4,0.0
1981,129,2024-01-10,25,7,6,0.0
1982,129,2024-01-10,29,7,0,0.0
1983,129,2024-01-11,14,8,1,0.0
1984,129,2024-01-11,56,9,4,0.0
1985,129,2024-01-12,42,9,2,0.0
1986,129,2024-01-13,30,10,7,0.0
1987,129,2024-01-13,12,10,0,0.0
1988,129,2024-01-14,54,10,5,0.0
1989,129,2024-01-15,29,10,3,0.0
1990,129,2024-01-16,54,10,1,0.0
1991,129,2024-01-16,30,10,7,0.0
1992,129,2024-01-17,57,10,6,0.0
1993,129,2024-01-18,22,10,0,0.0
1994,129,2024-01-18,32,10,0,0.0
1995,129,2024-01-19,11,10,2,0.0
1996,129,2024-01-20,16,10,5,0.0
1997,129,2024-01-21,51,10,1,0.0
1998,129,2024-01-22,29,10,0,0.0
1999,129,2024-01-23,36,10,6,0.0
2000,129,2024-01-24,45,10,2,0.0
2001,129,2024-01-24,26,10,4,0.0
2002,129,2024-01-25,27,10,4,0.0
2003,129,2024-01-26,16,10,0,0.0
2004,129,2024-01-26,48,10,3,0.0
2005,129,2024-01-27,54,10,3,0.0
2006,129,2024-01-27,47,10,0,0.0
2007,129,2024-01-28,39,10,3,0.0
2008,129,2024-01-29,33,10,4,0.0
2009,129,2024-01-29,18,10,3,0.0
2010,129,2024-01-30,33,10,5,0.0
2011,129,2024-01-31,27,10,1,0.0
2012,129,2024-02-01,28,10,3,0.0
2013,130,2024-01-01,26,1,7,0.0
2014,131,2024-01-03,44,2,2,0.0
2015,131,2024-01-04,21,2,4,0.0
2016,131,2024-01-05,54,3,6,0.0
2017,131,2024-01-06,41,4,3,0.0
2018,131,2024-01-07,27,4,7,0.0
2019,131,2024-01-07,36,4,2,0.0
2020,131,2024-01-08,58,5,3,0.0
2021,131,2024-01-09,40,5,6,0.0
2022,131,2024-01-09,45,6,5,0.0
2023,132,2024-01-03,44,2,5,0.0
2024,132,2024-01-03,37,3,6,0.0
2025,132,2024-01-04,34,3,1,0.0
2026,132,2024-01-04,52,4,6,0.0
2027,132,2024-01-05,57,4,5,0.0
2028,133,2024-01-01,40,2,4,0.0
2029,134,2024-01-03,27,1,6,0.0
2030,134,2024-01-04,53,1,3,0.0
2031,134,2024-01-04,16,2,6,0.0
2032,134,2024-01-05,48,3,5,0.0
2033,134,2024-01-06,47,3,2,0.0
2034,134,2024-01-06,43,3,5,0.0
2035,134,2024-01-07,59,4,7,0.0
2036,134,2024-01-07,12,4,5,0.0
2037,134,2024-01-08,12,5,4,0.0
2038,134,2024-01-08,57,5,0,0.0
2039,134,2024-01-09,22,5,7,0.0
2040,134,2024-01-10,13,5,1,0.0
2041,134,2024-01-10,48,5,7,0.0
2042,134,2024-01-11,15,5,2,0.0
2043,134,2024-01-12,41,5,1,0.0
2044,134,2024-01-13,36,5,4,0.0
2045,134,2024-01-14,30,5,7,0.0
2046,134,2024-01-15,13,5,7,0.0
2047,134,2024-01-15,44,5,2,0.0
2048,134,2024-01-16,46,5,7,0.0
2049,134,2024-01-16,57,5,5,0.0
2050,135,2024-01-05,13,1,4,0.0
2051,135,2024-01-06,15,2,7,0.0
2052,135,2024-01-07,44,3,1,0.0
2053,136,2024-01-02,35,2,2,0.0
2054,137,2024-01-07,14,2,6,0.0
2055,137,2024-01-07,22,3,4,0.0
2056,137,2024-01-08,21,4,1,0.0
2057,137,2024-01-09,49,5,7,0.0
2058,137,2024-01-10,44,6,4,0.0
2059,137,2024-01-11,20,6,4,0.0
2060,137,2024-01-11,19,6,1,0.0
2061,137,2024-01-12,17,7,4,0.0
2062,137,2024-01-13,54,8,0,0.0
2063,137,2024-01-14,41,8,1,0.0
2064,137,2024-01-15,25,8,6,0.0
2065,137,2024-01-15,48,8,2,0.0
2066,137,2024-01-16,32,9,5,0.0
2067,137,2024-01-16,47,9,5,0.0
2068,137,2024-01-17,34,9,0,0.0
2069,137,2024-01-17,38,9,0,0.0
2070,137,2024-01-18,42,9,6,0.0
2071,137,2024-01-18,14,10,5,0.0
2072,137,2024-01-19,46,10,5,0.0
2073,137,2024-01-19,40,10,7,0.0
2074,137,2024-01-20,24,10,1,0.0
2075,137,2024-01-20,57,10,3,0.0
2076,137,2024-01-21,32,10,0,0.0
2077,137,2024-01-21,25,10,5,0.0
2078,137,2024-01-22,44,10,1,0.0
2079,137,2024-01-22,37,10,1,0.0
2080,137,2024-01-23,22,10,0,0.0
2081,137,2024-01-23,25,10,2,0.0
2082,137,2024-01-24,37,10,4,0.0
2083,137,2024-01-25,54,10,3,0.0
2084,137,2024-01-26,36,10,5,0.0
2085,137,2024-01-26,54,10,2,0.0
2086,137,2024-01-27,16,10,1,0.0
2087,137,2024-01-27,56,10,4,0.0
2088,137,2024-01-28,47,10,4,0.0
2089,137,2024-01-29,37,10,1,0.0
2090,137,2024-01-30,24,10,7,0.0
2091,137,2024-01-31,57,10,6,0.0
2092,137,2024-01-31,28,10,0,0.0
2093,137,2024-02-01,38,10,5,0.0
2094,137,2024-02-01,48,10,3,0.0
2095,137,2024-02-02,12,10,7,0.0
2096,137,2024-02-02,38,10,3,0.0
2097,137,2024-02-03,42,10,5,0.0
2098,137,2024-02-04,20,10,2,0.0
2099,137,2024-02-04,42,10,4,0.0
2100,137,2024-02-05,40,10,5,0.0
2101,138,2024-01-02,10,2,2,0.0
2102,138,2024-01-02,40,3,0,0.0
2103,138,2024-01-03,52,4,2,0.0
2104,138,2024-01-04,11,4,3,0.0
2105,138,2024-01-05,19,5,1,0.0
2106,138,2024-01-06,47,5,4,0.0
2107,138,2024-01-06,40,5,1,0.0
2108,138,2024-01-07,21,5,3,0.0
2109,138,2024-01-07,30,5,0,0.0
2110,138,2024-01-08,15,5,7,0.0
2111,138,2024-01-09,12,5,1,0.0
2112,138,2024-01-10,55,5,1,0.0
2113,138,2024-01-11,30,5,4,0.0
2114,138,2024-01-12,47,5,6,0.0
2115,138,2024-01-12,53,5,1,0.0
2116,138,2024-01-13,14,5,5,0.0
2117,138,2024-01-13,24,5,2,0.0
2118,138,2024-01-14,10,5,7,0.0
2119,138,2024-01-14,46,5,2,0.0
2120,138,2024-01-15,56,5,6,0.0
2121,138,2024-01-15,22,5,7,0.0
2122,138,2024-01-16,52,5,4,0.0
2123,138,2024-01-16,11,5,5,0.0
2124,138,2024-01-17,47,5,1,0.0
2125,138,2024-01-18,47,5,5,0.0
2126,138,2024-01-18,34,5,2,0.0
2127,138,2024-01-19,17,5,0,0.0
2128,138,2024-01-19,16,5,7,0.0
2129,138,2024-01-20,30,5,7,0.0
2130,138,2024-01-20,30,5,7,0.0
2131,138,2024-01-21,29,5,7,0.0
2132,138,2024-01-21,55,5,6,0.0
2133,138,2024-01-22,38,5,7,0.0
2134,138,2024-01-22,18,5,6,0.0
2135,138,2024-01-23,35,5,1,0.0
2136,138,2024-01-23,38,5,5,0.0
2137,138,2024-01-24,45,5,3,0.0
2138,138,2024-01-24,54,5,5,0.0
2139,138,2024-01-25,31,5,6,0.0
2140,138,2024-01-26,50,5,7,0.0
2141,138,2024-01-27,25,5,5,0.0
2142,138,2024-01-28,57,5,5,0.0
2143,138,2024-01-28,40,5,5,0.0
2144,138,2024-01-29,42,5,0,0.0
2145,138,2024-01-30,36,5,7,0.0
2146,138,2024-01-31,35,5,4,0.0
2147,139,2024-01-01,38,2,6,0.0
2148,139,2024-01-02,45,3,1,0.0
2149,139,2024-01-02,55,4,0,0.0
2150,139,2024-01-03,36,4,1,0.0
2151,139,2024-01-04,34,5,2,0.0
2152,139,2024-01-04,15,6,5,0.0
2153,139,2024-01-05,11,7,1,0.0
2154,139,2024-01-06,11,8,4,0.0
2155,139,2024-01-07,48,8,3,0.0
2156,139,2024-01-07,10,9,2,0.0
2157,139,2024-01-08,54,9,6,0.0
2158,139,2024-01-09,55,9,7,0.0
2159,139,2024-01-10,53,10,4,0.0
2160,139,2024-01-10,10,11,1,0.0
2161,139,2024-01-11,33,11,7,0.0
2162,139,2024-01-12,25,11,2,0.0
2163,139,2024-01-12,24,12,0,0.0
2164,139,2024-01-13,20,12,1,0.0
2165,139,2024-01-13,13,12,2,0.0
2166,139,2024-01-14,19,13,1,0.0
2167,140,2024-01-04,48,1,6,0.0
2168,140,2024-01-05,35,2,7,0.0
2169,140,2024-01-06,11,2,6,0.0
2170,141,2024-01-07,37,2,3,0.0
2171,141,2024-01-07,44,3,5,0.0
2172,141,2024-01-08,34,4,2,0.0
2173,141,2024-01-08,10,5,2,0.0
2174,141,2024-01-09,33,6,3,0.0
2175,141,2024-01-09,46,7,3,0.0
2176,142,2024-01-01,50,2,1,0.0
2177,142,2024-01-01,30,3,3,0.0
2178,143,2024-01-04,26,1,0,0.0
2179,143,2024-01-05,87,2,5,1.34
2180,143,2024-01-06,67,3,3,0.0
2181,143,2024-01-07,50,3,7,0.0
2182,143,2024-01-07,13,4,6,0.0
2183,143,2024-01-08,14,4,1,0.0
2184,143,2024-01-08,52,5,0,0.0
2185,143,2024-01-09,42,6,5,0.0
2186,143,2024-01-10,38,6,6,0.0
2187,143,2024-01-11,51,7,1,0.0
2188,143,2024-01-11,66,8,2,0.0
2189,143,2024-01-12,12,8,7,0.0
2190,143,2024-01-12,54,8,3,0.0
2191,143,2024-01-13,66,9,5,0.0
2192,143,2024-01-13,61,9,3,0.0
2193,143,2024-01-14,78,9,7,0.0
2194,143,2024-01-15,76,10,2,0.0
2195,143,2024-01-16,66,10,0,0.0
2196,143,2024-01-16,35,10,2,0.0
2197,143,2024-01-17,77,10,4,0.0
2198,143,2024-01-17,53,10,1,3.66
2199,144,2024-01-02,56,1,1,0.0
2200,144,2024-01-02,22,1,1,0.0
2201,145,2024-01-01,34,1,5,0.0
2202,146,2024-01-07,12,2,5,0.0
2203,147,2024-01-07,51,1,3,0.0
2204,147,2024-01-08,20,2,1,0.0
2205,147,2024-01-08,27,3,7,0.0
2206,147,2024-01-09,55,4,4,0.0
2207,147,2024-01-09,39,5,6,0.0
2208,147,2024-01-10,39,6,0,0.0
2209,147,2024-01-11,18,7,7,0.0
2210,147,2024-01-12,28,7,6,0.0
2211,147,2024-01-13,17,7,2,0.0
2212,147,2024-01-13,49,7,2,0.0
2213,147,2024-01-14,28,7,1,0.0
2214,147,2024-01-14,38,7,0,0.0
2215,147,2024-01-15,28,7,0,0.0
2216,147,2024-01-16,25,7,1,0.0
2217,147,2024-01-17,21,8,1,0.0
2218,147,2024-01-17,37,9,0,0.0
2219,147,2024-01-18,14,10,4,0.0
2220,147,2024-01-18,37,10,0,0.0
2221,147,2024-01-19,32,10,0,0.0
2222,147,2024-01-20,27,10,1,0.0
2223,147,2024-01-21,39,10,1,0.0
2224,147,2024-01-22,22,10,6,0.0
